NOC,NOC_Code,Year,Target,Gold,Silver,Bronze,Lag1_Medals,Lag2_Medals,Lag3_Medals,Weighted_Avg_3,EWMA_Score,Lag1_EWMA,Momentum,Squad_Size,Lag1_Squad_Size,Events_Participated,Sports_Participated,Female_Ratio,Efficiency,Lag1_Efficiency,Event_Coverage,Gold_Ratio,Is_Host,Is_Next_Host,Time_Since_Last_Host,Total_Events,Region,Is_Post_1992,Is_Boycott_Year,Historical_Weight
China,CHN,2012,92,39,31,22,100.0,63.0,58.0,80.5,80.57315840000001,72.955264,-8.0,365.0,583.0,206.0,29.0,0.55741127348643,0.25205479452054796,0.17152658662092624,0.6821192052980133,0.42391304347826086,0,0,4,302,Asia,1,0,1.0
China,CHN,2016,70,26,18,26,92.0,100.0,63.0,88.6,76.34389504,80.57315840000001,-22.0,390.0,365.0,209.0,32.0,0.591182364729459,0.1794871794871795,0.25205479452054796,0.6830065359477124,0.37142857142857144,0,0,8,306,Asia,1,0,1.0
China,CHN,2020,89,38,32,19,70.0,92.0,100.0,82.6,81.40633702400001,76.34389504,19.0,417.0,390.0,210.0,41.0,0.6411149825783972,0.21342925659472423,0.1794871794871795,0.6194690265486725,0.42696629213483145,0,0,12,339,Asia,1,0,1.0
China,CHN,2024,91,40,27,24,89.0,70.0,92.0,83.9,85.2438022144,81.40633702400001,2.0,396.0,417.0,211.0,42.0,0.6115843270868825,0.2297979797979798,0.21342925659472423,0.6413373860182371,0.43956043956043955,0,0,16,329,Asia,1,0,1.0
Chinese Taipei,TPE,1984,1,0,0,1,,,,,1.0,,,38.0,,40.0,12.0,0.25,0.02631578947368421,,0.18099547511312217,0.0,0,0,999,221,Asia,0,0,0.7
Chinese Taipei,TPE,1992,1,0,1,0,,1.0,,1.0,1.0,,,31.0,,15.0,7.0,0.3157894736842105,0.03225806451612903,,0.058365758754863814,0.0,0,0,999,257,Asia,0,0,1.0
Chinese Taipei,TPE,1996,1,0,1,0,1.0,,1.0,1.0,1.0,1.0,0.0,74.0,31.0,63.0,14.0,0.616822429906542,0.013513513513513514,0.03225806451612903,0.23247232472324722,0.0,0,0,999,271,Asia,1,0,1.0
Chinese Taipei,TPE,2000,5,0,1,4,1.0,1.0,,1.0,2.6,1.0,4.0,55.0,74.0,59.0,14.0,0.56,0.09090909090909091,0.013513513513513514,0.19666666666666666,0.0,0,0,999,300,Asia,1,0,1.0
Chinese Taipei,TPE,2004,5,2,2,1,5.0,1.0,1.0,3.0,3.56,2.6,0.0,88.0,55.0,52.0,14.0,0.4519230769230769,0.056818181818181816,0.09090909090909091,0.17275747508305647,0.4,0,0,999,301,Asia,1,0,1.0
Chinese Taipei,TPE,2008,4,1,1,2,5.0,5.0,1.0,4.2,3.736,3.56,-1.0,79.0,88.0,41.0,15.0,0.4782608695652174,0.05063291139240506,0.056818181818181816,0.1357615894039735,0.25,0,0,999,302,Asia,1,0,1.0
Chinese Taipei,TPE,2012,2,1,0,1,4.0,5.0,5.0,4.5,3.0416,3.736,-2.0,44.0,79.0,40.0,14.0,0.6,0.045454545454545456,0.05063291139240506,0.13245033112582782,0.5,0,0,999,302,Asia,1,0,1.0
Chinese Taipei,TPE,2016,3,1,0,2,2.0,4.0,5.0,3.2,3.02496,3.0416,1.0,55.0,44.0,46.0,18.0,0.5373134328358209,0.05454545454545454,0.045454545454545456,0.1503267973856209,0.3333333333333333,0,0,999,306,Asia,1,0,1.0
Chinese Taipei,TPE,2020,12,2,4,6,3.0,2.0,4.0,2.9000000000000004,6.614976,3.02496,9.0,68.0,55.0,61.0,18.0,0.39316239316239315,0.17647058823529413,0.05454545454545454,0.17994100294985252,0.16666666666666666,0,0,999,339,Asia,1,0,1.0
Chinese Taipei,TPE,2024,7,2,0,5,12.0,3.0,2.0,7.300000000000001,6.768985600000001,6.614976,-5.0,60.0,68.0,47.0,17.0,0.5512820512820513,0.11666666666666667,0.17647058823529413,0.14285714285714285,0.2857142857142857,0,0,999,329,Asia,1,0,1.0
Colombia,COL,1972,3,0,1,2,,,,,3.0,,,59.0,,39.0,8.0,0.16,0.05084745762711865,,0.2,0.0,0,0,999,195,Americas,0,0,0.7
Colombia,COL,1984,1,0,1,0,,,3.0,3.0000000000000004,2.1999999999999997,,,39.0,,34.0,8.0,0.0625,0.02564102564102564,,0.15384615384615385,0.0,0,0,999,221,Americas,0,0,0.7
Colombia,COL,1988,1,0,0,1,1.0,,,1.0,1.7199999999999998,2.1999999999999997,0.0,40.0,39.0,34.0,10.0,0.2631578947368421,0.025,0.02564102564102564,0.14345991561181434,0.0,0,0,999,237,Americas,0,0,0.7
Colombia,COL,1992,1,0,0,1,1.0,1.0,,1.0,1.432,1.7199999999999998,0.0,49.0,40.0,31.0,11.0,0.04918032786885246,0.02040816326530612,0.025,0.12062256809338522,0.0,0,0,999,257,Americas,0,0,1.0
Colombia,COL,2000,1,1,0,0,,1.0,1.0,1.0,1.2591999999999999,,,44.0,,45.0,13.0,0.4444444444444444,0.022727272727272728,,0.15,1.0,0,0,999,300,Americas,1,0,1.0
Colombia,COL,2004,2,0,0,2,1.0,,1.0,1.0,1.55552,1.2591999999999999,1.0,53.0,44.0,59.0,15.0,0.39436619718309857,0.03773584905660377,0.022727272727272728,0.19601328903654486,0.0,0,0,999,301,Americas,1,0,1.0
Colombia,COL,2008,3,0,2,1,2.0,1.0,,1.625,2.133312,1.55552,1.0,67.0,53.0,74.0,16.0,0.36666666666666664,0.04477611940298507,0.03773584905660377,0.24503311258278146,0.0,0,0,999,302,Americas,1,0,1.0
Colombia,COL,2012,9,1,3,5,3.0,2.0,1.0,2.3000000000000003,4.8799872,2.133312,6.0,101.0,67.0,81.0,19.0,0.5333333333333333,0.0891089108910891,0.04477611940298507,0.2682119205298013,0.1111111111111111,0,0,999,302,Americas,1,0,1.0
Colombia,COL,2016,8,3,2,3,9.0,3.0,2.0,5.800000000000001,6.127992320000001,4.8799872,-1.0,143.0,101.0,85.0,21.0,0.4840764331210191,0.055944055944055944,0.0891089108910891,0.2777777777777778,0.375,0,0,999,306,Americas,1,0,1.0
Colombia,COL,2020,5,0,4,1,8.0,9.0,3.0,7.299999999999999,5.676795392000001,6.127992320000001,-3.0,69.0,143.0,56.0,20.0,0.3116883116883117,0.07246376811594203,0.055944055944055944,0.16519174041297935,0.0,0,0,999,339,Americas,1,0,1.0
Colombia,COL,2024,4,0,3,1,5.0,8.0,9.0,6.7,5.0060772352,5.676795392000001,-1.0,88.0,69.0,61.0,24.0,0.5714285714285714,0.045454545454545456,0.07246376811594203,0.18541033434650456,0.0,0,0,999,329,Americas,1,0,1.0
Costa Rica,CRC,1988,1,0,1,0,,,,,1.0,,,16.0,,18.0,6.0,0.6060606060606061,0.0625,,0.0759493670886076,0.0,0,0,999,237,Other,0,0,0.7
Costa Rica,CRC,1996,1,1,0,0,,1.0,,1.0,1.0,,,11.0,,13.0,6.0,0.5384615384615384,0.09090909090909091,,0.04797047970479705,1.0,0,0,999,271,Other,1,0,1.0
Costa Rica,CRC,2000,2,0,0,2,1.0,,1.0,1.0,1.4,1.0,1.0,7.0,11.0,9.0,5.0,0.3333333333333333,0.2857142857142857,0.09090909090909091,0.03,0.0,0,0,999,300,Other,1,0,1.0
Croatia,CRO,1992,3,0,1,2,,,,,3.0,,,39.0,,23.0,11.0,0.13043478260869565,0.07692307692307693,,0.08949416342412451,0.0,0,0,999,257,Europe,0,0,1.0
Croatia,CRO,1996,2,1,1,0,3.0,,,3.0,2.5999999999999996,3.0,-1.0,84.0,39.0,57.0,14.0,0.13675213675213677,0.023809523809523808,0.07692307692307693,0.21033210332103322,0.5,0,0,999,271,Europe,1,0,1.0
Croatia,CRO,2000,2,1,0,1,2.0,3.0,,2.3749999999999996,2.36,2.5999999999999996,0.0,88.0,84.0,53.0,12.0,0.2962962962962963,0.022727272727272728,0.023809523809523808,0.17666666666666667,0.5,0,0,999,300,Europe,1,0,1.0
Croatia,CRO,2004,5,1,2,2,2.0,2.0,3.0,2.2,3.416,2.36,3.0,81.0,88.0,57.0,14.0,0.24,0.06172839506172839,0.022727272727272728,0.1893687707641196,0.2,0,0,999,301,Europe,1,0,1.0
Croatia,CRO,2008,5,0,2,3,5.0,2.0,2.0,3.5,4.0496,3.416,0.0,99.0,81.0,66.0,15.0,0.24,0.050505050505050504,0.06172839506172839,0.2185430463576159,0.0,0,0,999,302,Europe,1,0,1.0
Croatia,CRO,2012,6,3,1,2,5.0,5.0,2.0,4.4,4.82976,4.0496,1.0,107.0,99.0,53.0,17.0,0.4152542372881356,0.056074766355140186,0.050505050505050504,0.17549668874172186,0.5,0,0,999,302,Europe,1,0,1.0
Croatia,CRO,2016,10,5,3,2,6.0,5.0,5.0,5.5,6.897856,4.82976,4.0,85.0,107.0,47.0,18.0,0.25806451612903225,0.11764705882352941,0.056074766355140186,0.15359477124183007,0.5,0,0,999,306,Europe,1,0,1.0
Croatia,CRO,2020,8,3,3,2,10.0,6.0,5.0,7.8,7.3387136,6.897856,-2.0,60.0,85.0,47.0,17.0,0.33783783783783783,0.13333333333333333,0.11764705882352941,0.13864306784660768,0.375,0,0,999,339,Europe,1,0,1.0
Croatia,CRO,2024,7,2,2,3,8.0,10.0,6.0,8.2,7.20322816,7.3387136,-1.0,73.0,60.0,43.0,16.0,0.2,0.0958904109589041,0.13333333333333333,0.13069908814589665,0.2857142857142857,0,0,999,329,Europe,1,0,1.0
Cuba,CUB,1900,2,1,1,0,,,,,2.0,,,1.0,,2.0,1.0,0.0,2.0,,0.020618556701030927,0.5,0,0,999,97,Americas,0,0,0.7
Cuba,CUB,1904,3,3,0,0,2.0,,,2.0,2.4000000000000004,2.0,1.0,3.0,1.0,5.0,2.0,0.0,1.0,2.0,0.05263157894736842,1.0,0,0,999,95,Americas,0,0,0.7
Cuba,CUB,1948,1,0,1,0,,,,,1.8400000000000003,,,53.0,,31.0,12.0,0.0,0.018867924528301886,,0.22794117647058823,0.0,0,0,999,136,Americas,0,0,0.7
Cuba,CUB,1964,1,0,1,0,,,,,1.504,,,27.0,,24.0,6.0,0.039473684210526314,0.037037037037037035,,0.147239263803681,0.0,0,0,999,163,Americas,0,0,0.7
Cuba,CUB,1968,4,0,4,0,1.0,,,1.0,2.5024,1.504,3.0,115.0,27.0,78.0,13.0,0.22026431718061673,0.034782608695652174,0.037037037037037035,0.45348837209302323,0.0,0,0,999,172,Americas,0,0,0.7
Cuba,CUB,1972,8,3,1,4,4.0,1.0,,2.8749999999999996,4.70144,2.5024,4.0,137.0,115.0,69.0,14.0,0.17412935323383086,0.058394160583941604,0.034782608695652174,0.35384615384615387,0.375,0,0,999,195,Americas,0,0,0.7
Cuba,CUB,1976,13,6,4,3,8.0,4.0,1.0,5.4,8.020864,4.70144,5.0,156.0,137.0,76.0,14.0,0.15463917525773196,0.08333333333333333,0.058394160583941604,0.3838383838383838,0.46153846153846156,0,0,999,198,Americas,0,0,0.7
Cuba,CUB,1980,20,8,7,5,13.0,8.0,4.0,9.700000000000001,12.812518399999998,8.020864,7.0,203.0,156.0,92.0,19.0,0.125,0.09852216748768473,0.08333333333333333,0.45320197044334976,0.4,0,0,999,203,Americas,0,0,0.7
Cuba,CUB,1992,31,14,6,11,,,20.0,20.0,20.08751104,,,176.0,,90.0,16.0,0.29081632653061223,0.17613636363636365,,0.35019455252918286,0.45161290322580644,0,0,999,257,Americas,0,0,1.0
Cuba,CUB,1996,25,9,8,8,31.0,,,31.0,22.052506624,20.08751104,-6.0,164.0,176.0,84.0,15.0,0.33707865168539325,0.1524390243902439,0.17613636363636365,0.30996309963099633,0.36,0,0,999,271,Americas,1,0,1.0
Cuba,CUB,2000,29,11,11,7,25.0,31.0,,27.249999999999996,24.8315039744,22.052506624,4.0,229.0,164.0,135.0,24.0,0.33948339483394835,0.12663755458515283,0.1524390243902439,0.45,0.3793103448275862,0,0,999,300,Americas,1,0,1.0
Cuba,CUB,2004,27,9,7,11,29.0,25.0,31.0,28.2,25.69890238464,24.8315039744,-2.0,151.0,229.0,108.0,18.0,0.3446327683615819,0.17880794701986755,0.12663755458515283,0.3588039867109635,0.3333333333333333,0,0,999,301,Americas,1,0,1.0
Cuba,CUB,2008,30,3,10,17,27.0,29.0,25.0,27.2,27.419341430784,25.69890238464,3.0,158.0,151.0,102.0,18.0,0.3567251461988304,0.189873417721519,0.17880794701986755,0.33774834437086093,0.1,0,0,999,302,Americas,1,0,1.0
Cuba,CUB,2012,15,5,3,7,30.0,27.0,29.0,28.900000000000002,22.4516048584704,27.419341430784,-15.0,109.0,158.0,86.0,14.0,0.4067796610169492,0.13761467889908258,0.189873417721519,0.2847682119205298,0.3333333333333333,0,0,999,302,Americas,1,0,1.0
Cuba,CUB,2016,11,5,2,4,15.0,30.0,27.0,21.9,17.870962915082238,22.4516048584704,-4.0,117.0,109.0,99.0,19.0,0.3006993006993007,0.09401709401709402,0.13761467889908258,0.3235294117647059,0.45454545454545453,0,0,999,306,Americas,1,0,1.0
Cuba,CUB,2020,15,7,3,5,11.0,15.0,30.0,16.0,16.722577749049343,17.870962915082238,4.0,69.0,117.0,64.0,15.0,0.524390243902439,0.21739130434782608,0.09401709401709402,0.1887905604719764,0.4666666666666667,0,0,999,339,Americas,1,0,1.0
Cuba,CUB,2024,9,2,1,6,15.0,11.0,15.0,13.8,13.633546649429604,16.722577749049343,-6.0,61.0,69.0,52.0,16.0,0.5072463768115942,0.14754098360655737,0.21739130434782608,0.1580547112462006,0.2222222222222222,0,0,999,329,Americas,1,0,1.0
Cyprus,CYP,2012,1,0,1,0,,,,,1.0,,,13.0,,12.0,7.0,0.3076923076923077,0.07692307692307693,,0.039735099337748346,0.0,0,0,999,302,Other,1,0,1.0
Cyprus,CYP,2024,1,0,1,0,,,1.0,1.0,1.0,,,15.0,,23.0,9.0,0.43478260869565216,0.06666666666666667,,0.06990881458966565,0.0,0,0,999,329,Other,1,0,1.0
Czech Republic,CZE,1996,11,4,3,4,,,,,11.0,,,115.0,,110.0,17.0,0.40236686390532544,0.09565217391304348,,0.4059040590405904,0.36363636363636365,0,0,999,271,Europe,1,0,1.0
Czech Republic,CZE,2000,8,2,3,3,11.0,,,11.0,9.8,11.0,-3.0,119.0,115.0,96.0,20.0,0.3148148148148148,0.06722689075630252,0.09565217391304348,0.32,0.25,0,0,999,300,Europe,1,0,1.0
Czech Republic,CZE,2004,9,1,3,5,8.0,11.0,,9.125,9.48,9.8,1.0,142.0,119.0,104.0,20.0,0.4444444444444444,0.06338028169014084,0.06722689075630252,0.34551495016611294,0.1111111111111111,0,0,999,301,Europe,1,0,1.0
Czech Republic,CZE,2008,7,3,3,1,9.0,8.0,11.0,9.100000000000001,8.488,9.48,-2.0,134.0,142.0,105.0,21.0,0.44936708860759494,0.05223880597014925,0.06338028169014084,0.347682119205298,0.42857142857142855,0,0,999,302,Europe,1,0,1.0
Czech Republic,CZE,2012,11,4,4,3,7.0,9.0,8.0,7.799999999999999,9.492799999999999,8.488,4.0,133.0,134.0,99.0,21.0,0.49056603773584906,0.08270676691729323,0.05223880597014925,0.32781456953642385,0.36363636363636365,0,0,999,302,Europe,1,0,1.0
Czech Republic,CZE,2016,10,1,2,7,11.0,7.0,9.0,9.4,9.69568,9.492799999999999,-1.0,104.0,133.0,92.0,20.0,0.4148148148148148,0.09615384615384616,0.08270676691729323,0.3006535947712418,0.1,0,0,999,306,Europe,1,0,1.0
Czech Republic,CZE,2020,11,4,4,3,10.0,11.0,7.0,9.700000000000001,10.217407999999999,9.69568,1.0,115.0,104.0,89.0,26.0,0.37748344370860926,0.09565217391304348,0.09615384615384616,0.26253687315634217,0.36363636363636365,0,0,999,339,Europe,1,0,1.0
Czech Republic,CZE,2024,5,3,0,2,11.0,10.0,11.0,10.7,8.1304448,10.217407999999999,-6.0,111.0,115.0,94.0,27.0,0.4697986577181208,0.04504504504504504,0.09565217391304348,0.2857142857142857,0.6,0,0,999,329,Europe,1,0,1.0
Czechoslovakia,TCH,1920,2,0,0,2,,,,,2.0,,,119.0,,53.0,13.0,0.005494505494505495,0.01680672268907563,,0.33974358974358976,0.0,0,0,999,156,Europe,0,0,0.7
Czechoslovakia,TCH,1924,10,1,4,5,2.0,,,2.0,5.2,2.0,8.0,133.0,119.0,75.0,16.0,0.01652892561983471,0.07518796992481203,0.01680672268907563,0.5952380952380952,0.1,0,0,999,126,Europe,0,0,0.7
Czechoslovakia,TCH,1928,9,2,5,2,10.0,2.0,,6.999999999999999,6.720000000000001,5.2,-1.0,69.0,133.0,51.0,14.0,0.006802721088435374,0.13043478260869565,0.07518796992481203,0.46788990825688076,0.2222222222222222,0,0,999,109,Europe,0,0,0.7
Czechoslovakia,TCH,1936,9,3,5,1,,9.0,10.0,9.399999999999999,7.632,,,189.0,,102.0,17.0,0.05802047781569966,0.047619047619047616,,0.7906976744186046,0.3333333333333333,0,0,999,129,Europe,0,0,0.7
Czechoslovakia,TCH,1948,11,6,2,3,9.0,,9.0,9.0,8.979199999999999,7.632,2.0,87.0,189.0,57.0,11.0,0.09803921568627451,0.12643678160919541,0.047619047619047616,0.41911764705882354,0.5454545454545454,0,0,999,136,Europe,0,0,0.7
Czechoslovakia,TCH,1952,13,7,3,3,11.0,9.0,,10.249999999999998,10.58752,8.979199999999999,2.0,99.0,87.0,70.0,11.0,0.2798165137614679,0.13131313131313133,0.12643678160919541,0.4697986577181208,0.5384615384615384,0,0,999,149,Europe,0,0,0.7
Czechoslovakia,TCH,1956,6,1,4,1,13.0,11.0,9.0,11.600000000000001,8.752512,10.58752,-7.0,63.0,99.0,54.0,10.0,0.30434782608695654,0.09523809523809523,0.13131313131313133,0.3576158940397351,0.16666666666666666,0,0,999,151,Europe,0,0,0.7
Czechoslovakia,TCH,1964,14,5,6,3,,6.0,13.0,8.8,10.8515072,,,104.0,,64.0,13.0,0.21390374331550802,0.1346153846153846,,0.39263803680981596,0.35714285714285715,0,0,999,163,Europe,0,0,0.7
Czechoslovakia,TCH,1968,13,7,2,4,14.0,,6.0,11.714285714285714,11.710904320000001,10.8515072,-1.0,121.0,104.0,66.0,14.0,0.2955665024630542,0.10743801652892562,0.1346153846153846,0.38372093023255816,0.5384615384615384,0,0,999,172,Europe,0,0,0.7
Czechoslovakia,TCH,1972,8,2,4,2,13.0,14.0,,13.374999999999998,10.226542592000001,11.710904320000001,-5.0,181.0,121.0,93.0,17.0,0.2591240875912409,0.04419889502762431,0.10743801652892562,0.47692307692307695,0.25,0,0,999,195,Europe,0,0,0.7
Czechoslovakia,TCH,1976,8,2,2,4,8.0,13.0,14.0,10.700000000000001,9.335925555200001,10.226542592000001,0.0,163.0,181.0,79.0,16.0,0.2749003984063745,0.049079754601226995,0.04419889502762431,0.398989898989899,0.25,0,0,999,198,Europe,0,0,0.7
Czechoslovakia,TCH,1980,14,2,3,9,8.0,8.0,13.0,9.0,11.201555333120002,9.335925555200001,6.0,209.0,163.0,114.0,21.0,0.25236593059936907,0.06698564593301436,0.049079754601226995,0.5615763546798029,0.14285714285714285,0,0,999,203,Europe,0,0,0.7
Czechoslovakia,TCH,1988,8,3,3,2,,14.0,8.0,11.600000000000001,9.920933199872001,,,163.0,,97.0,17.0,0.4026548672566372,0.049079754601226995,,0.4092827004219409,0.375,0,0,999,237,Europe,0,0,0.7
Czechoslovakia,TCH,1992,7,4,2,1,8.0,,14.0,9.714285714285715,8.7525599199232,9.920933199872001,-1.0,208.0,163.0,121.0,25.0,0.3345724907063197,0.03365384615384615,0.049079754601226995,0.4708171206225681,0.5714285714285714,0,0,999,257,Europe,0,0,1.0
Czechoslovakia ,TCH,1932,6,1,3,2,,,,,6.0,,,25.0,,15.0,4.0,0.0,0.24,,0.1282051282051282,0.16666666666666666,0,0,999,117,Other,0,0,0.7
Czechoslovakia ,TCH,1960,8,3,2,3,,,,,6.8,,,116.0,,75.0,13.0,0.24257425742574257,0.06896551724137931,,0.5,0.375,0,0,999,150,Other,0,0,0.7
Denmark,DEN,1896,6,1,2,3,,,,,6.0,,,3.0,,12.0,5.0,0.0,2.0,,0.27906976744186046,0.16666666666666666,0,0,999,43,Europe,0,0,0.7
Denmark,DEN,1900,6,1,3,2,6.0,,,6.0,6.0,6.0,0.0,13.0,3.0,14.0,5.0,0.0,0.46153846153846156,2.0,0.14432989690721648,0.16666666666666666,0,0,999,97,Europe,0,0,0.7
Denmark,DEN,1908,5,0,2,3,,6.0,6.0,6.0,5.6,,,78.0,,27.0,8.0,0.0,0.0641025641025641,,0.24545454545454545,0.0,0,0,999,110,Europe,0,0,0.7
Denmark,DEN,1912,12,1,6,5,5.0,,6.0,5.2857142857142865,8.16,5.6,7.0,147.0,78.0,46.0,13.0,0.008583690987124463,0.08163265306122448,0.0641025641025641,0.45098039215686275,0.08333333333333333,0,0,999,102,Europe,0,0,0.7
Denmark,DEN,1920,13,3,9,1,12.0,5.0,,9.375,10.096,8.16,1.0,151.0,147.0,66.0,14.0,0.028455284552845527,0.08609271523178808,0.08163265306122448,0.4230769230769231,0.23076923076923078,0,0,999,156,Europe,0,0,0.7
Denmark,DEN,1924,9,2,5,2,13.0,12.0,5.0,11.1,9.6576,10.096,-4.0,89.0,151.0,60.0,13.0,0.12025316455696203,0.10112359550561797,0.08609271523178808,0.47619047619047616,0.2222222222222222,0,0,999,126,Europe,0,0,0.7
Denmark,DEN,1928,6,3,1,2,9.0,13.0,12.0,10.8,8.19456,9.6576,-3.0,91.0,89.0,55.0,14.0,0.09836065573770492,0.06593406593406594,0.10112359550561797,0.5045871559633027,0.5,0,0,999,109,Europe,0,0,0.7
Denmark,DEN,1936,5,0,2,3,,6.0,9.0,7.199999999999999,6.916735999999999,,,121.0,,71.0,14.0,0.12138728323699421,0.04132231404958678,,0.5503875968992248,0.0,0,0,999,129,Europe,0,0,0.7
Denmark,DEN,1948,20,5,7,8,5.0,,6.0,5.2857142857142865,12.1500416,6.916735999999999,15.0,160.0,121.0,83.0,17.0,0.11462450592885376,0.125,0.04132231404958678,0.6102941176470589,0.25,0,0,999,136,Europe,0,0,0.7
Denmark,DEN,1952,6,2,1,3,20.0,5.0,,14.375,9.690024959999999,12.1500416,-14.0,128.0,160.0,73.0,15.0,0.09950248756218906,0.046875,0.125,0.4899328859060403,0.3333333333333333,0,0,999,149,Europe,0,0,0.7
Denmark,DEN,1956,4,1,2,1,6.0,20.0,5.0,10.0,7.414014975999999,9.690024959999999,-2.0,37.0,128.0,29.0,11.0,0.1568627450980392,0.10810810810810811,0.046875,0.19205298013245034,0.25,0,0,999,151,Europe,0,0,0.7
Denmark,DEN,1964,6,2,1,3,,4.0,6.0,4.800000000000001,6.8484089856,,,60.0,,40.0,10.0,0.14084507042253522,0.1,,0.24539877300613497,0.3333333333333333,0,0,999,163,Europe,0,0,0.7
Denmark,DEN,1968,8,1,4,3,6.0,,4.0,5.428571428571429,7.30904539136,6.8484089856,2.0,62.0,60.0,53.0,11.0,0.10752688172043011,0.12903225806451613,0.1,0.3081395348837209,0.125,0,0,999,172,Europe,0,0,0.7
Denmark,DEN,1972,1,1,0,0,8.0,6.0,,7.249999999999999,4.785427234816,7.30904539136,-7.0,126.0,62.0,73.0,17.0,0.11612903225806452,0.007936507936507936,0.12903225806451613,0.37435897435897436,1.0,0,0,999,195,Europe,0,0,0.7
Denmark,DEN,1976,3,1,0,2,1.0,8.0,6.0,4.1,4.0712563408896,4.785427234816,2.0,66.0,126.0,40.0,15.0,0.16049382716049382,0.045454545454545456,0.007936507936507936,0.20202020202020202,0.3333333333333333,0,0,999,198,Europe,0,0,0.7
Denmark,DEN,1980,5,2,1,2,3.0,1.0,8.0,3.4000000000000004,4.44275380453376,4.0712563408896,2.0,58.0,66.0,30.0,13.0,0.06666666666666667,0.08620689655172414,0.045454545454545456,0.1477832512315271,0.4,0,0,999,203,Europe,0,0,0.7
Denmark,DEN,1984,6,0,3,3,5.0,3.0,1.0,3.6,5.065652282720256,4.44275380453376,1.0,60.0,58.0,33.0,11.0,0.17567567567567569,0.1,0.08620689655172414,0.1493212669683258,0.0,0,0,999,221,Europe,0,0,0.7
Denmark,DEN,1988,4,2,1,1,6.0,5.0,3.0,5.1,4.639391369632154,5.065652282720256,-2.0,78.0,60.0,73.0,15.0,0.3076923076923077,0.05128205128205128,0.1,0.3080168776371308,0.5,0,0,999,237,Europe,0,0,0.7
Denmark,DEN,1992,6,1,1,4,4.0,6.0,5.0,4.8,5.183634821779293,4.639391369632154,2.0,109.0,78.0,67.0,14.0,0.375,0.05504587155963303,0.05128205128205128,0.2607003891050584,0.16666666666666666,0,0,999,257,Europe,0,0,1.0
Denmark,DEN,1996,6,4,1,1,6.0,4.0,6.0,5.4,5.5101808930675755,5.183634821779293,0.0,119.0,109.0,66.0,14.0,0.5517241379310345,0.05042016806722689,0.05504587155963303,0.24354243542435425,0.6666666666666666,0,0,999,271,Europe,1,0,1.0
Denmark,DEN,2000,6,2,3,1,6.0,6.0,4.0,5.6,5.706108535840546,5.5101808930675755,0.0,97.0,119.0,55.0,16.0,0.45161290322580644,0.061855670103092786,0.05042016806722689,0.18333333333333332,0.3333333333333333,0,0,999,300,Europe,1,0,1.0
Denmark,DEN,2004,8,2,1,5,6.0,6.0,6.0,6.0,6.623665121504327,5.706108535840546,2.0,92.0,97.0,59.0,16.0,0.48695652173913045,0.08695652173913043,0.061855670103092786,0.19601328903654486,0.25,0,0,999,301,Europe,1,0,1.0
Denmark,DEN,2008,7,2,2,3,8.0,6.0,6.0,7.0,6.774199072902597,6.623665121504327,-1.0,84.0,92.0,62.0,16.0,0.2962962962962963,0.08333333333333333,0.08695652173913043,0.2052980132450331,0.2857142857142857,0,0,999,302,Europe,1,0,1.0
Denmark,DEN,2012,9,2,4,3,7.0,8.0,6.0,7.1000000000000005,7.664519443741558,6.774199072902597,2.0,113.0,84.0,69.0,17.0,0.4899328859060403,0.07964601769911504,0.08333333333333333,0.22847682119205298,0.2222222222222222,0,0,999,302,Europe,1,0,1.0
Denmark,DEN,2016,15,2,6,7,9.0,7.0,8.0,8.2,10.598711666244935,7.664519443741558,6.0,117.0,113.0,67.0,16.0,0.42657342657342656,0.1282051282051282,0.07964601769911504,0.21895424836601307,0.13333333333333333,0,0,999,306,Europe,1,0,1.0
Denmark,DEN,2020,11,3,4,4,15.0,9.0,7.0,11.6,10.75922699974696,10.598711666244935,-4.0,108.0,117.0,63.0,19.0,0.5217391304347826,0.10185185185185185,0.1282051282051282,0.18584070796460178,0.2727272727272727,0,0,999,339,Europe,1,0,1.0
Denmark,DEN,2024,9,2,2,5,11.0,15.0,9.0,11.8,10.055536199848177,10.75922699974696,-2.0,128.0,108.0,60.0,24.0,0.5714285714285714,0.0703125,0.10185185185185185,0.182370820668693,0.2222222222222222,0,0,999,329,Europe,1,0,1.0
Denmark ,DEN,1932,8,0,5,3,,,,,8.0,,,43.0,,34.0,9.0,0.23404255319148937,0.18604651162790697,,0.2905982905982906,0.0,0,0,999,117,Other,0,0,0.7
Denmark ,DEN,1960,6,2,3,1,,,,,7.2,,,99.0,,46.0,15.0,0.11926605504587157,0.06060606060606061,,0.30666666666666664,0.3333333333333333,0,0,999,150,Other,0,0,0.7
Djibouti,DJI,1988,1,0,0,1,,,,,1.0,,,6.0,,5.0,2.0,0.0,0.16666666666666666,,0.02109704641350211,0.0,0,0,999,237,Other,0,0,0.7
Dominica,DMA,2024,1,1,0,0,,,,,1.0,,,4.0,,4.0,2.0,0.5,0.25,,0.0121580547112462,1.0,0,0,999,329,Other,1,0,1.0
Dominican Republic,DOM,1984,1,0,0,1,,,,,1.0,,,19.0,,20.0,7.0,0.2916666666666667,0.05263157894736842,,0.09049773755656108,0.0,0,0,999,221,Americas,0,0,0.7
